"Time","PDD Power:"
2020-07-10 04:08:55,false
2020-07-10 04:09:10,false
2020-07-10 04:09:55,false
2020-07-10 04:10:55,false
2020-07-10 04:11:10,false
2020-07-13 07:57:13,false
2020-07-17 01:40:38,false
2020-07-17 01:40:53,false
2020-07-17 01:41:08,false
2020-07-17 01:41:23,false
2020-07-19 11:38:53,false
2020-07-19 11:39:08,false
2020-07-19 11:39:23,false
2020-07-19 11:39:38,false
2020-07-19 11:39:53,false
2020-07-19 11:40:23,false
2020-07-19 11:41:08,false
2020-07-19 11:41:23,false
2020-07-19 11:41:53,false
2020-07-23 02:52:05,false
2020-07-23 02:52:20,false
2020-07-23 09:29:21,false
2020-07-23 09:29:50,false
2020-07-23 09:30:21,false
2020-07-23 09:30:36,false
2020-07-23 09:31:06,false
2020-07-23 09:31:51,false
2020-07-23 09:32:21,false
2020-07-24 09:23:08,false
2020-07-24 09:23:38,false
2020-07-26 05:52:49,false
2020-07-26 05:53:04,false
2020-07-26 19:27:05,false
2020-07-26 21:05:49,false
2020-07-27 07:20:05,false
2020-07-27 07:20:35,false
2020-07-27 07:20:50,false
2020-07-27 07:22:20,false
2020-07-27 07:22:35,false
2020-07-27 07:22:50,false
2020-07-27 07:23:20,false
2020-07-29 19:02:31,false
2020-07-29 19:02:45,false
2020-07-31 17:06:13,false
2020-07-31 17:06:28,false
2020-07-31 17:06:43,false
2020-07-31 17:07:28,false
2020-07-31 17:07:43,false
2020-08-03 04:49:19,false
2020-08-04 02:58:44,false
2020-08-04 02:58:59,false
2020-08-04 16:35:31,false
2020-08-04 16:36:00,false
2020-08-04 16:36:30,false
2020-08-04 16:37:45,false
2020-08-05 14:46:48,false
2020-08-05 14:47:02,false
2020-08-05 14:47:17,false
2020-08-06 02:46:26,false
2020-08-06 14:38:57,false
2020-08-06 14:39:57,false
2020-08-07 02:37:58,false
2020-08-09 00:38:09,false
2020-08-09 00:38:23,false
2020-08-09 00:38:38,false
2020-08-09 00:38:53,false
2020-08-09 00:39:08,false
2020-08-09 00:39:23,false
2020-08-09 00:39:38,false
2020-08-09 00:42:23,false
2020-08-09 12:34:25,false
2020-08-09 12:35:39,false
2020-08-09 12:35:54,false
2020-08-09 12:36:09,false
2020-08-09 12:36:24,false
2020-08-09 12:37:09,false
2020-08-10 00:31:28,false
2020-08-10 00:33:27,false
2020-08-10 00:33:57,false
2020-08-10 12:27:14,false
2020-08-10 12:27:58,false
2020-08-10 12:27:58,false
2020-08-10 12:28:13,false
2020-08-10 12:29:13,false
2020-08-10 12:29:43,false
2020-08-10 12:30:43,false
2020-08-11 00:23:00,false
2020-08-11 00:26:45,false
2020-08-13 00:09:39,false
2020-08-13 22:17:42,false
2020-08-13 22:18:11,false
2020-08-13 22:18:26,false
2020-08-13 22:18:41,false
2020-08-13 22:18:56,false
2020-08-13 22:19:26,false
2020-08-13 22:19:41,false
2020-08-13 22:19:56,false
2020-08-13 22:20:11,false
2020-08-13 22:20:26,false
2020-08-13 22:20:56,false
2020-08-14 10:14:28,false
2020-08-14 10:17:42,false
2020-08-14 10:17:57,false
2020-08-14 22:10:15,false
2020-08-14 22:10:29,false
2020-08-14 22:11:14,false
2020-08-14 22:11:44,false
2020-08-16 10:01:07,false
2020-08-16 10:01:51,false
2020-08-16 10:02:06,false
2020-08-16 10:02:36,false
2020-08-19 07:55:50,false
2020-08-19 07:56:35,false
2020-08-19 07:56:35,false
2020-08-19 07:57:04,false
2020-08-19 07:57:49,false
2020-08-19 07:59:35,false
2020-08-19 19:50:06,false
2020-08-19 19:50:21,false
2020-08-22 05:52:37,false
2020-08-22 05:52:52,false
2020-08-22 17:43:11,false
2020-08-22 17:44:23,false
2020-08-22 17:44:38,false
2020-08-22 17:44:53,false
2020-08-22 17:45:08,false
2020-08-23 05:40:24,false
2020-08-23 05:40:39,false
2020-08-23 05:41:39,false
2020-08-23 05:41:54,false
2020-08-23 05:42:24,false
2020-08-23 05:42:54,false
2020-08-23 05:43:24,false
2020-08-23 05:44:09,false
2020-08-23 05:44:24,false
2020-08-23 17:35:26,false
2020-08-23 17:35:40,false
2020-08-23 17:36:40,false
2020-08-23 17:37:10,false
2020-08-23 17:37:25,false
2020-08-23 17:38:25,false
2020-08-23 17:38:40,false
2020-08-24 17:27:04,false
2020-08-24 17:27:30,false
2020-08-24 17:28:16,false
2020-08-25 15:39:33,false
2020-08-25 15:39:48,false
2020-08-25 15:40:48,false
2020-08-26 15:31:38,false
2020-08-26 15:31:53,false
2020-08-26 15:31:53,false
2020-08-26 15:32:08,false
2020-08-27 03:26:25,false
2020-08-27 03:26:54,false
2020-08-27 03:27:09,false
2020-08-27 03:27:24,false
2020-08-27 03:27:39,false
2020-08-27 03:28:09,false
2020-08-27 03:29:39,false
2020-08-27 03:29:54,false
2020-08-27 15:22:10,false
2020-08-27 15:22:40,false
2020-08-27 15:23:40,false
2020-08-28 15:14:17,false
2020-08-28 15:14:31,false
2020-08-28 15:14:46,false
2020-08-28 15:15:01,false
2020-08-28 15:15:16,false
2020-08-28 15:16:01,false
2020-08-28 15:16:01,false
2020-08-30 03:02:50,false
2020-09-01 02:45:34,false
2020-09-01 12:59:52,false
2020-09-01 13:00:07,false
2020-09-01 13:00:21,false
2020-09-01 13:00:52,false
2020-09-01 13:01:22,false
2020-09-01 13:01:37,false
2020-09-01 13:02:22,false
2020-09-01 13:02:52,false
2020-09-02 00:54:54,false
2020-09-02 00:55:08,false
2020-09-02 00:55:23,false
2020-09-02 00:55:38,false
2020-09-02 00:55:53,false
2020-09-02 00:56:08,false
2020-09-02 00:56:23,false
2020-09-02 00:56:38,false
2020-09-02 12:52:54,false
2020-09-02 12:54:09,false
2020-09-03 00:46:56,false
2020-09-03 00:47:10,false
2020-09-03 00:47:55,false
2020-09-03 00:48:10,false
2020-09-03 12:44:15,false
2020-09-03 12:45:00,false
2020-09-04 00:37:19,false
2020-09-04 00:37:46,false
2020-09-04 00:38:01,false
2020-09-04 00:38:16,false
2020-09-04 00:38:31,false
2020-09-04 00:39:01,false
2020-09-04 00:39:16,false
2020-09-05 10:45:18,false
2020-09-05 10:45:33,false
2020-09-05 10:45:48,false
2020-09-05 10:46:03,false
2020-09-05 10:46:18,false
2020-09-05 10:46:33,false
2020-09-05 22:38:49,false
2020-09-05 22:39:34,false
2020-09-05 22:39:49,false
2020-09-06 00:21:21,false
2020-09-06 00:21:34,false
2020-09-06 10:36:51,false
2020-09-06 10:37:06,false
2020-09-06 10:37:21,false
2020-09-06 10:37:35,false
2020-09-06 10:39:06,false
2020-09-06 22:30:07,false
2020-09-06 22:30:52,false
2020-09-06 22:31:07,false
2020-09-06 22:31:37,false
2020-09-06 22:32:22,false
2020-09-06 22:32:52,false
2020-09-07 22:22:03,false
2020-09-07 22:22:18,false
2020-09-07 22:22:33,false
2020-09-07 22:24:03,false
2020-09-08 22:13:53,false
2020-09-08 22:14:05,false
2020-09-08 22:14:20,false
2020-09-08 22:14:36,false
2020-09-08 22:14:50,false
2020-09-08 22:15:05,false
2020-09-09 08:32:21,false
2020-09-09 08:32:36,false
2020-09-10 08:18:39,false
2020-09-10 08:19:24,false
2020-09-10 08:20:24,false
2020-09-10 08:21:39,false
2020-09-10 20:15:55,false
2020-09-10 20:16:10,false
2020-09-10 20:16:25,false
2020-09-10 20:16:25,false
2020-09-10 20:16:40,false
2020-09-11 08:13:26,false
2020-09-11 20:05:36,false
2020-09-11 20:06:21,false
2020-09-11 20:06:36,false
2020-09-11 20:06:36,false
2020-09-11 20:07:06,false
2020-09-11 20:07:36,false
2020-09-11 20:07:51,false
2020-09-11 20:07:51,false
2020-09-11 20:08:06,false
2020-09-11 20:09:51,false
2020-09-12 19:58:24,false
2020-09-12 19:58:38,false
2020-09-12 19:58:53,false
2020-09-13 19:48:36,false
2020-09-13 19:48:36,false
2020-09-13 19:49:35,false
2020-09-13 19:49:35,false
2020-09-13 19:49:50,false
2020-09-13 19:49:50,false
2020-09-13 19:50:05,false
2020-09-13 19:50:05,false
2020-09-13 19:50:50,false
2020-09-13 19:50:50,false
2020-09-13 19:51:05,false
2020-09-13 19:51:05,false
2020-09-15 17:51:13,false
2020-09-15 17:51:28,false
2020-09-15 17:51:58,false
2020-09-15 17:52:28,false
2020-09-17 17:47:22,false
2020-09-17 17:47:37,false
2020-09-17 17:47:52,false
2020-09-17 17:48:07,false
2020-09-17 17:48:22,false
2020-09-17 17:48:52,false
2020-09-17 17:49:07,false
2020-09-17 17:49:22,false
2020-09-17 17:49:37,false
2020-09-17 17:49:52,false
2020-09-17 17:50:22,false
2020-09-17 17:50:52,false
2020-09-17 19:29:22,false
2020-09-17 21:10:07,false
2020-09-17 21:10:22,false
2020-09-17 21:10:37,false
2020-09-17 21:11:07,false
2020-09-17 21:11:37,false
2020-09-17 21:11:52,false
2020-09-17 21:12:07,false
2020-09-17 21:12:22,false
2020-09-17 21:12:37,false
2020-09-17 21:12:52,false
2020-09-17 21:13:07,false
2020-09-17 21:13:22,false
2020-09-17 22:50:37,false
2020-09-17 22:52:52,false
2020-09-17 22:53:07,false
2020-09-17 22:53:22,false
2020-09-17 22:53:37,false
2020-09-17 22:54:07,false
2020-09-18 05:27:39,false
2020-09-18 15:59:09,false
2020-09-18 15:59:24,false
2020-09-18 15:59:39,false
2020-09-18 17:25:24,false
2020-09-18 17:25:39,false
2020-09-18 17:25:54,false
2020-09-18 17:38:24,false
2020-09-18 17:39:09,false
2020-09-18 17:40:39,false
2020-09-18 19:20:09,false
2020-09-18 19:20:39,false
2020-09-18 19:20:54,false
2020-09-18 21:01:24,false
2020-09-18 21:01:39,false
2020-09-18 21:01:54,false
2020-09-18 21:02:09,false
2020-09-18 21:02:54,false
2020-09-18 21:03:09,false
2020-09-18 22:42:25,false
2020-09-18 22:42:55,false
2020-09-18 22:43:10,false
2020-09-18 22:43:25,false
2020-09-18 22:43:40,false
2020-09-21 03:21:29,false
2020-09-21 03:21:43,false
2020-09-21 15:17:01,false
2020-09-21 15:17:16,false
2020-09-21 15:18:16,false
2020-09-21 15:18:31,false
2020-09-21 15:18:46,false
2020-09-21 15:19:01,false
2020-09-21 15:19:16,false
2020-09-21 15:19:31,false
2020-09-21 15:20:46,false
2020-09-22 03:10:48,false
2020-09-22 03:11:03,false
2020-09-22 03:11:48,false
2020-09-22 15:09:19,false
2020-09-22 15:09:49,false
2020-09-23 03:03:05,false
2020-09-23 15:00:29,false
2020-09-24 13:08:46,false
2020-09-24 13:09:01,false
2020-09-24 13:09:01,false
2020-09-25 01:02:32,false
2020-09-25 01:02:32,false
2020-09-25 01:02:47,false
2020-09-25 01:03:32,false
2020-09-25 01:03:32,false
2020-09-25 01:04:02,false
2020-09-25 01:04:17,false
2020-09-25 01:04:17,false
2020-09-25 01:04:32,false
2020-09-25 01:04:32,false
2020-09-25 13:01:14,false
2020-09-25 13:01:59,false
2020-09-25 13:01:59,false
2020-09-26 00:53:45,false
2020-09-26 00:53:45,false
2020-09-26 00:54:15,false
2020-09-26 00:54:30,false
2020-09-26 00:54:30,false
2020-09-26 00:55:00,false
2020-09-26 00:55:00,false
2020-09-26 00:55:15,false
2020-09-26 00:55:15,false
2020-09-26 00:55:45,false
2020-09-26 00:55:45,false
2020-09-26 00:56:00,false
2020-09-26 00:56:00,false
2020-09-26 12:51:32,false
2020-09-26 12:51:32,false
2020-09-26 12:52:01,false
2020-09-26 12:52:01,false
2020-09-26 12:52:16,false
2020-09-26 12:52:16,false
2020-09-26 12:52:16,false
2020-09-26 12:52:31,false
2020-09-26 12:52:46,false
2020-09-26 12:52:46,false
2020-09-27 00:45:17,false
2020-09-27 00:45:17,false
2020-09-27 00:45:32,false
2020-09-27 00:46:02,false
2020-09-27 00:46:17,false
2020-09-27 00:46:17,false
2020-09-28 21:11:47,false
2020-09-28 21:11:47,false
2020-09-28 21:12:02,false
2020-09-28 21:12:02,false
2020-09-28 21:12:47,false
2020-09-28 22:45:17,false
2020-09-28 22:45:17,false
2020-09-28 22:46:32,false
2020-09-28 22:46:47,false
2020-09-28 22:47:02,false
2020-09-28 22:47:02,false
2020-09-29 22:37:33,false
2020-09-29 22:37:33,false
2020-09-29 22:38:03,false
2020-09-29 22:38:03,false
2020-09-30 10:34:20,false
2020-09-30 10:34:35,false
2020-09-30 22:27:51,false
2020-09-30 22:28:36,false
2020-09-30 22:29:06,false
2020-09-30 22:29:21,false
2020-09-30 22:29:36,false
2020-09-30 22:30:06,false
2020-09-30 22:30:21,false
2020-09-30 22:31:06,false
2020-10-03 18:44:47,false
2020-10-03 18:45:17,false
2020-10-03 18:45:47,false
2020-10-03 18:46:02,false
2020-10-03 18:46:17,false
2020-10-03 18:46:32,false
2020-10-03 18:47:02,false
2020-10-03 18:47:17,false
2020-10-03 20:20:18,false
2020-10-03 20:21:03,false
2020-10-03 20:21:18,false
2020-10-04 20:13:20,false
2020-10-04 20:14:05,false
2020-10-05 20:02:08,false
2020-10-05 20:02:23,false
2020-10-05 20:02:38,false
2020-10-05 20:03:23,false
2020-10-05 20:04:08,false
2020-10-06 07:56:54,false
2020-10-06 19:54:26,false
2020-10-06 19:54:40,false
2020-10-08 07:38:20,false
2020-10-09 05:46:37,false
2020-10-09 05:46:52,false
2020-10-09 05:46:52,false
2020-10-09 05:47:07,false
2020-10-09 05:47:22,false
2020-10-09 05:47:37,false
2020-10-09 05:47:52,false
2020-10-09 05:48:22,false
2020-10-10 17:34:23,false
2020-10-10 17:34:37,false
2020-10-10 17:34:52,false
2020-10-10 17:35:07,false
2020-10-10 17:35:37,false
2020-10-10 17:35:52,false
2020-10-10 17:36:22,false
2020-10-12 05:20:14,false
2020-10-14 15:14:18,false
2020-10-14 15:15:33,false
2020-10-15 15:07:05,false
2020-10-15 15:07:20,false
2020-10-15 15:07:20,false
2020-10-16 14:55:47,false
2020-10-16 14:55:59,false
2020-10-16 14:56:59,false
2020-10-17 02:52:00,false
2020-10-17 02:52:30,false
2020-10-17 02:54:30,false
2020-10-18 12:53:53,false
2020-10-21 00:35:22,false
2020-10-21 00:35:37,false
2020-10-21 00:35:52,false
2020-10-21 00:36:07,false
2020-10-21 00:36:22,false
2020-10-23 22:22:47,false
2020-10-23 22:23:32,false
2020-10-23 22:24:02,false
2020-10-24 22:12:05,false
2020-10-24 22:12:34,false
2020-10-24 22:13:19,false
2020-10-24 22:13:34,false
2020-10-24 22:14:19,false
2020-10-24 22:14:34,false
2020-10-24 22:15:19,false
2020-10-24 22:16:04,false
2020-10-24 22:16:19,false
2020-10-24 22:16:34,false
2020-10-25 10:05:36,false
2020-10-25 10:06:21,false
2020-10-25 10:06:36,false
2020-10-25 10:07:06,false
2020-10-25 10:07:36,false
2020-10-25 22:03:45,false
2020-10-25 22:04:14,false
2020-10-25 22:06:29,false
2020-10-25 22:06:44,false
2020-10-25 22:06:59,false
2020-10-25 22:07:29,false
2020-10-26 08:16:00,false
2020-10-26 08:16:15,false
2020-10-26 08:16:30,false
2020-10-26 08:16:45,false
2020-10-26 08:17:00,false
2020-10-26 08:17:30,false
2020-10-26 08:17:45,false
2020-10-26 21:53:02,false
2020-10-26 21:53:17,false
2020-10-26 21:53:32,false
2020-10-26 21:53:47,false
2020-10-27 21:43:55,false
2020-10-27 21:44:10,false
2020-10-29 19:42:15,false
2020-10-29 19:42:44,false
2020-10-29 19:43:14,false
2020-10-30 07:35:32,false
2020-10-30 07:36:16,false
2020-10-30 19:32:04,false
2020-10-30 19:32:17,false
2020-10-30 19:33:02,false
2020-11-03 17:10:14,false
2020-11-03 17:10:24,false
2020-11-03 17:10:39,false
2020-11-06 15:04:54,false
2020-11-06 15:05:09,false
2020-11-06 15:05:24,false
2020-11-06 15:06:09,false
2020-11-07 14:45:40,false
2020-11-07 14:45:55,false
2020-11-07 16:27:41,false
2020-11-07 16:28:10,false
2020-11-08 14:35:58,false
2020-11-08 14:36:28,false
2020-11-08 14:38:13,false
2020-11-08 14:38:28,false
2020-11-09 02:31:55,false
2020-11-09 02:32:10,false
2020-11-09 02:32:25,false
2020-11-09 02:32:55,false
2020-11-09 02:33:10,false
2020-11-13 00:09:15,false
2020-11-13 00:09:45,false
2020-11-13 00:10:00,false
2020-11-13 00:11:00,false
2020-11-13 00:11:15,false
2020-11-13 12:01:49,false
2020-11-13 12:02:04,false
2020-11-13 12:02:34,false
2020-11-13 12:02:49,false
2020-11-13 12:03:19,false
2020-11-13 12:03:34,false
2020-11-13 12:04:19,false
2020-11-13 23:57:06,false
2020-11-13 23:57:36,false
2020-11-13 23:58:06,false
2020-11-13 23:58:21,false
2020-11-13 23:58:36,false
2020-11-13 23:58:51,false
2020-11-13 23:59:06,false
2020-11-13 23:59:36,false
2020-11-13 23:59:51,false
2020-11-14 00:00:06,false
2020-11-14 00:00:06,false
2020-11-14 00:00:21,false
2020-11-14 00:00:21,false
2020-11-14 00:01:06,false
2020-11-14 11:51:37,false
2020-11-14 11:52:07,false
2020-11-14 11:52:37,false
2020-11-14 23:47:26,false
2020-11-14 23:47:38,false
2020-11-14 23:48:08,false
2020-11-14 23:48:23,false
2020-11-14 23:50:38,false
2020-11-15 23:36:43,false
2020-11-16 11:30:30,false
2020-11-16 11:30:59,false
2020-11-16 23:26:01,false
2020-11-21 08:54:55,false
2020-11-21 08:55:39,false
2020-11-24 23:47:10,false
2020-11-24 23:47:25,false
2020-11-24 23:47:40,false
2020-11-24 23:47:55,false
2020-11-24 23:48:10,false
2020-11-24 23:48:25,false
2020-11-24 23:48:55,false
2020-11-25 06:28:43,false
2020-11-25 06:29:12,false
2020-11-25 06:29:27,false
2020-11-25 06:29:42,false
2020-11-25 06:29:57,false
2020-11-25 06:30:12,false
2020-11-25 06:30:12,false
2020-11-25 06:30:27,false
2020-11-25 06:30:27,false
2020-11-25 18:21:15,false
2020-11-25 18:21:43,false
2020-11-25 18:22:13,false
2020-11-25 18:23:43,false
2020-11-26 06:18:00,false
2020-11-26 06:18:14,false
2020-11-27 06:04:33,false
2020-11-27 06:06:18,false
2020-11-27 06:06:48,false
2020-11-27 06:07:33,false
2020-11-28 04:12:35,false
2020-11-28 04:12:50,false
2020-11-28 04:13:20,false
2020-11-28 04:13:50,false
2020-11-28 04:14:21,false
2020-11-29 04:02:53,false
2020-11-29 04:03:23,false
2020-11-29 15:51:20,false
2020-11-29 15:51:34,false
2020-11-29 15:51:49,false
2020-11-29 15:52:04,false
2020-11-29 15:52:19,false
2020-11-29 15:52:49,false
2020-11-29 15:53:19,false
2020-11-29 15:53:34,false
2020-11-29 15:53:49,false
2020-11-29 15:54:34,false
2020-11-29 15:54:49,false
2020-11-29 15:55:04,false
2020-11-29 15:55:19,false
2020-11-30 03:51:23,false
2020-11-30 03:51:36,false
2020-11-30 15:41:37,false
2020-11-30 15:41:52,false
2020-11-30 15:42:07,false
2020-11-30 15:42:22,false
2020-11-30 15:42:52,false
2020-11-30 15:43:07,false
2020-11-30 15:43:07,false
2020-12-01 15:29:41,false
2020-12-01 15:29:55,false
2020-12-01 15:29:58,false
2020-12-01 15:30:10,false
2020-12-01 15:30:25,false
2020-12-01 15:30:40,false
2020-12-01 15:30:40,false
2020-12-01 15:31:25,false
2020-12-01 15:31:40,false
2020-12-02 03:25:11,false
2020-12-04 13:12:34,false
2020-12-04 13:13:03,false
2020-12-04 13:13:18,false
2020-12-05 01:07:19,false
2020-12-05 01:08:19,false
2020-12-05 13:00:28,false
2020-12-05 13:00:52,false
2020-12-05 13:01:07,false
2020-12-05 13:01:52,false
2020-12-06 00:54:53,false
2020-12-06 00:57:08,false
2020-12-06 12:50:24,false
2020-12-07 00:42:56,false
2020-12-07 00:43:10,false
2020-12-07 00:43:55,false
2020-12-08 00:29:10,false
2020-12-08 00:29:24,false
2020-12-08 00:29:39,false
2020-12-08 00:29:54,false
2020-12-08 00:30:09,false
2020-12-08 00:30:24,false
2020-12-08 00:30:39,false
2020-12-08 00:30:54,false
2020-12-09 22:23:20,false
2020-12-10 00:04:49,false
2020-12-10 00:05:04,false
2020-12-10 10:18:35,false
2020-12-10 13:50:13,false
2020-12-10 13:50:28,false
2020-12-10 13:50:43,false
2020-12-10 22:09:21,false
2020-12-10 22:10:06,false
2020-12-10 22:10:07,false
2020-12-10 22:10:21,false
2020-12-10 22:10:21,false
2020-12-10 22:10:51,false
2020-12-10 22:11:06,false
2020-12-10 22:11:06,false
2020-12-10 22:11:21,false
2020-12-10 22:11:21,false
2020-12-10 22:11:36,false
2020-12-10 22:12:06,false
2020-12-10 22:12:06,false
2020-12-11 10:04:29,false
2020-12-11 10:04:43,false
2020-12-11 10:04:58,false
2020-12-11 10:05:13,false
2020-12-11 10:05:58,false
2020-12-11 10:06:13,false
2020-12-11 10:06:28,false
2020-12-11 10:06:43,false
2020-12-11 10:11:37,false
2020-12-11 10:11:45,false
2020-12-11 21:57:16,false
2020-12-11 21:57:30,false
2020-12-11 21:57:45,false
2020-12-11 21:58:00,false
2020-12-11 21:58:15,false
2020-12-11 21:58:29,false
2020-12-11 21:58:45,false
2020-12-11 21:59:00,false
2020-12-12 09:52:31,false
2020-12-12 09:52:46,false
2020-12-12 09:53:01,false
2020-12-12 09:53:16,false
2020-12-12 09:53:16,false
2020-12-12 09:53:31,false
2020-12-12 09:53:31,false
2020-12-12 09:53:46,false
2020-12-12 09:54:31,false
2020-12-12 09:54:31,false
2020-12-12 09:54:46,false
2020-12-12 21:42:47,false
2020-12-12 21:43:02,false
2020-12-12 21:43:47,false
2020-12-12 21:44:02,false
2020-12-12 21:44:17,false
2020-12-12 21:44:32,false
2020-12-12 21:46:47,false
2020-12-13 09:38:40,false
2020-12-13 09:38:54,false
2020-12-13 09:40:54,false
2020-12-13 09:41:09,false
2020-12-13 21:30:25,false
2020-12-13 21:33:55,false
2020-12-14 21:18:28,false
2020-12-14 21:18:58,false
2020-12-14 21:18:58,false
2020-12-14 21:19:28,false
2020-12-14 21:19:28,false
2020-12-14 21:19:58,false
2020-12-14 21:20:28,false
2020-12-14 21:22:43,false
2020-12-14 21:23:13,false
2020-12-14 21:23:28,false
2020-12-14 21:23:43,false
2020-12-14 21:23:58,false
2020-12-14 21:24:28,false
2020-12-15 19:26:03,false
2020-12-15 19:26:29,false
2020-12-16 07:22:17,false
2020-12-16 07:22:31,false
2020-12-18 06:54:31,false
2020-12-18 18:51:16,false
2020-12-18 18:51:31,false
2020-12-18 18:52:01,false
2020-12-19 06:40:33,false
2020-12-22 04:22:08,false
2020-12-22 04:22:23,false
2020-12-23 15:59:25,false
2020-12-23 16:00:40,false
2020-12-23 16:00:55,false
2020-12-30 00:51:35,false
2020-12-30 00:51:46,false
2020-12-30 12:47:17,false
2020-12-30 12:47:47,false
2021-01-01 00:23:03,false
2021-01-01 00:23:04,false
2021-01-01 00:23:18,false
2021-01-01 00:23:18,false
2021-01-01 00:23:33,false
2021-01-01 00:23:48,false
2021-01-01 00:23:48,false
2021-01-01 00:24:03,false
2021-01-01 00:24:33,false
2021-01-03 22:00:21,false
2021-01-03 22:01:50,false
2021-01-03 22:02:05,false
2021-01-03 22:02:20,false
2021-01-03 22:02:35,false
2021-01-03 22:02:50,false
2021-01-03 22:03:05,false
2021-01-03 22:03:20,false
2021-01-03 22:03:50,false
2021-01-04 21:49:04,false
2021-01-04 23:38:31,false
2021-01-04 23:38:46,false
2021-01-04 23:39:01,false
2021-01-04 23:39:16,false
2021-01-04 23:39:31,false
2021-01-04 23:39:46,false
2021-01-05 21:36:06,false
2021-01-06 09:28:22,false
2021-01-06 09:28:37,false
2021-01-06 09:29:07,false
2021-01-07 23:45:48,false
2021-01-07 23:46:03,false
2021-01-07 23:46:18,false
2021-01-07 23:46:33,false
2021-01-07 23:46:47,false
2021-01-07 23:47:03,false
2021-01-07 23:47:18,false
2021-01-08 19:11:28,false
2021-01-08 19:12:43,false
2021-01-08 19:12:58,false
2021-01-08 19:13:28,false
2021-01-09 07:06:14,false
2021-01-09 07:06:29,false
2021-01-09 18:58:16,false
2021-01-09 18:58:30,false
2021-01-09 18:58:45,false
2021-01-09 18:59:00,false
2021-01-09 18:59:15,false
2021-01-09 18:59:30,false
2021-01-09 18:59:45,false
2021-01-09 19:00:00,false
2021-01-09 19:00:45,false
2021-01-10 06:25:45,false
2021-01-10 06:26:00,false
2021-01-10 06:50:16,false
2021-01-10 06:51:01,false
2021-01-10 06:51:16,false
2021-01-10 06:52:16,false
2021-01-11 01:37:09,false
2021-01-11 01:37:39,false
2021-01-11 01:37:54,false
2021-01-11 01:38:09,false
2021-01-11 01:38:24,false
2021-01-11 01:38:39,false
2021-01-11 01:38:54,false
2021-01-11 01:39:09,false
2021-01-11 01:39:24,false
2021-01-11 01:39:39,false
2021-01-11 01:39:54,false
2021-01-11 17:50:39,false
2021-01-11 17:50:54,false
2021-01-11 17:51:09,false
2021-01-11 17:51:24,false
2021-01-11 17:51:39,false
2021-01-13 04:35:45,false
2021-01-13 06:09:15,false
2021-01-13 06:10:30,false
2021-01-13 19:00:46,false
2021-01-13 19:01:01,false
2021-01-13 19:01:16,false
2021-01-13 19:01:31,false
2021-01-15 14:19:42,false
2021-01-15 14:20:41,false
2021-01-21 15:25:41,false
2021-01-21 15:25:56,false
2021-01-21 15:26:11,false
2021-01-21 15:26:41,false
2021-01-22 12:33:58,false
2021-01-22 12:34:28,false
2021-01-22 12:34:43,false
2021-01-22 12:35:13,false
2021-01-22 12:35:43,false
2021-01-22 12:35:58,false
2021-01-23 12:20:53,false
2021-01-23 12:21:38,false
2021-01-23 12:23:23,false
2021-01-23 18:20:08,false
2021-01-23 21:55:34,false
2021-01-23 21:57:10,false
2021-01-24 00:12:10,false
2021-01-24 00:12:39,false
2021-01-24 00:13:09,false
2021-01-24 00:13:39,false
2021-01-24 00:13:54,false
2021-01-24 00:14:09,false
2021-01-24 00:14:24,false
2021-01-24 00:14:39,false
2021-01-24 00:16:39,false
2021-01-24 00:17:09,false
2021-01-24 00:17:39,false
2021-01-24 00:18:24,false
2021-01-24 00:18:39,false
2021-01-24 00:19:09,false
2021-01-26 21:49:34,false
2021-01-26 21:49:49,false
2021-01-26 21:50:04,false
2021-01-26 21:50:19,false
2021-01-29 07:33:51,false
2021-01-30 08:58:36,false
2021-01-30 08:58:51,false
2021-01-30 08:59:06,false
2021-01-30 09:00:51,false
2021-01-30 16:45:37,false
2021-01-30 16:45:52,false
2021-01-30 16:46:07,false
2021-01-30 16:46:22,false
2021-01-30 16:46:37,false
2021-02-02 15:10:08,false
2021-02-02 15:10:23,false
2021-02-02 15:10:38,false
2021-02-02 15:10:53,false
2021-02-02 15:11:08,false
2021-02-02 15:11:23,false
2021-02-02 15:11:38,false
2021-02-02 15:11:53,false
2021-02-04 19:55:50,false
2021-02-08 16:27:40,false
2021-02-08 16:27:55,false
2021-02-08 16:28:10,false
2021-02-08 16:32:10,false
2021-02-08 16:32:25,false
2021-02-08 16:32:40,false
2021-02-08 16:32:55,false
2021-02-08 16:33:10,false
2021-02-08 16:33:25,false
2021-02-08 16:33:40,false
2021-02-08 16:33:55,false
2021-02-08 16:34:10,false
2021-02-10 14:51:21,false
2021-02-10 14:51:51,false
2021-02-11 02:42:24,false
2021-02-11 02:42:52,false
2021-02-11 14:33:54,false
2021-02-11 14:34:53,false
2021-02-11 14:35:08,false
2021-02-11 14:35:23,false
2021-02-13 13:59:19,false
2021-02-13 14:05:05,false
2021-02-13 14:05:19,false
2021-02-13 14:05:34,false
2021-02-13 14:05:49,false
2021-02-14 03:34:14,false
2021-02-14 03:34:29,false
2021-02-14 03:34:44,false
2021-02-14 03:36:29,false
2021-02-14 03:36:59,false
2021-02-14 19:41:01,false
2021-02-14 19:41:16,false
2021-02-14 19:41:31,false
2021-02-14 19:41:46,false
2021-02-14 19:42:31,false
2021-02-14 19:43:01,false
2021-02-14 21:23:16,false
